grant_id,pi_id,award_amount,funding_agency,start_date,end_date,department,status,publication_count
GNT_0000001769,FAC_00000671,1327593,NSF,2019-01-05,2022-01-04,College of Natural Sciences,Completed,44
GNT_0000001770,FAC_00000229,38682,Industrial Partner,2024-07-13,2027-07-13,College of Natural Sciences,Active,6
GNT_0000001771,FAC_00000561,15467,DOD,2021-01-09,2024-01-09,College of Natural Sciences,Completed,1
GNT_0000001772,FAC_00000487,41257,EPA,2018-06-27,2021-06-26,College of Natural Sciences,Completed,2
GNT_0000001773,FAC_00000125,422044,EPA,2021-01-19,2024-01-19,College of Natural Sciences,Completed,18
GNT_0000001774,FAC_00000210,275955,Industrial Partner,2020-06-14,2023-06-14,College of Natural Sciences,Completed,10
GNT_0000001775,FAC_00000475,20069,USDA,2022-04-06,2024-04-05,College of Natural Sciences,Completed,0
GNT_0000001776,FAC_00000091,696818,EPA,2024-02-16,2026-02-15,College of Natural Sciences,Completed,15
GNT_0000001777,FAC_00000660,980434,Industrial Partner,2018-05-21,2021-05-20,College of Natural Sciences,Completed,19
GNT_0000001778,FAC_00000141,41319,NSF,2023-01-01,2027-12-31,College of Natural Sciences,Active,1
GNT_0000001779,FAC_00000323,151647,DOD,2020-12-08,2022-12-08,College of Natural Sciences,Completed,4
GNT_0000001780,FAC_00000559,5167,DOC,2019-10-03,2022-10-02,College of Natural Sciences,Completed,0
GNT_0000001781,FAC_00000068,556661,NSF,2024-01-24,2029-01-22,College of Natural Sciences,Active,34
GNT_0000001782,FAC_00000066,254176,DOC,2023-02-19,2026-02-18,College of Natural Sciences,Completed,6
GNT_0000001783,FAC_00000538,112920,EPA,2022-04-08,2026-04-07,College of Natural Sciences,Completed,4
GNT_0000001784,FAC_00000226,82712,Private Foundation,2021-06-25,2023-06-25,College of Natural Sciences,Completed,1
GNT_0000001785,FAC_00000135,430604,Industrial Partner,2023-04-18,2027-04-17,College of Natural Sciences,Active,11
GNT_0000001786,FAC_00000346,145914,USDA,2019-10-06,2022-10-05,College of Natural Sciences,Completed,5
GNT_0000001787,FAC_00000076,623475,Private Foundation,2019-03-06,2022-03-05,College of Natural Sciences,Completed,19
GNT_0000001788,FAC_00000579,2582704,EPA,2022-05-27,2024-05-26,College of Natural Sciences,Completed,59
GNT_0000001789,FAC_00000446,1478093,NSF,2024-08-03,2026-08-03,College of Natural Sciences,Active,20
GNT_0000001790,FAC_00000079,1005489,NSF,2018-02-19,2021-02-18,College of Natural Sciences,Completed,28
GNT_0000001791,FAC_00000624,132695,Industrial Partner,2021-04-13,2023-04-13,College of Natural Sciences,Completed,0
GNT_0000001792,FAC_00000462,189196,Private Foundation,2023-01-23,2028-01-22,College of Natural Sciences,Active,12
GNT_0000001793,FAC_00000586,360459,DOE,2021-01-14,2024-01-14,College of Natural Sciences,Completed,9
GNT_0000001794,FAC_00000585,145409,DOD,2020-01-17,2022-01-16,College of Natural Sciences,Cancelled,2
GNT_0000001795,FAC_00000565,2084235,DOD,2020-03-15,2023-03-15,College of Natural Sciences,Completed,53
GNT_0000001796,FAC_00000446,207568,Private Foundation,2021-08-22,2024-08-21,College of Natural Sciences,Completed,5
GNT_0000001797,FAC_00000307,32202,Industrial Partner,2020-01-11,2023-01-10,College of Natural Sciences,Completed,0
GNT_0000001798,FAC_00000007,143257,USDA,2018-07-09,2023-07-08,College of Natural Sciences,Completed,5
GNT_0000001799,FAC_00000253,37953,NSF,2023-07-04,2026-07-03,College of Natural Sciences,Completed,1
GNT_0000001800,FAC_00000275,45338,Industrial Partner,2022-11-24,2027-11-23,College of Natural Sciences,Active,2
GNT_0000001801,FAC_00000197,253219,USDA,2019-07-27,2021-07-26,College of Natural Sciences,Completed,6
GNT_0000001802,FAC_00000452,102131,NSF,2023-01-16,2024-01-16,College of Natural Sciences,Completed,0
GNT_0000001803,FAC_00000517,235693,DOE,2018-07-28,2021-07-27,College of Natural Sciences,Completed,11
GNT_0000001804,FAC_00000506,465683,USDA,2021-03-13,2026-03-12,College of Natural Sciences,Cancelled,16
GNT_0000001805,FAC_00000679,684762,NSF,2023-05-07,2026-05-06,College of Natural Sciences,Completed,15
GNT_0000001806,FAC_00000048,742239,DOC,2018-12-17,2021-12-16,College of Natural Sciences,Completed,19
GNT_0000001807,FAC_00000112,294414,EPA,2024-12-12,2028-12-11,College of Natural Sciences,Active,17
GNT_0000001808,FAC_00000553,429651,DOE,2020-01-01,2022-12-31,College of Natural Sciences,Cancelled,11
GNT_0000001809,FAC_00000647,99613,NSF,2020-10-11,2023-10-11,College of Natural Sciences,Completed,2
GNT_0000001810,FAC_00000665,585589,Private Foundation,2024-04-15,2029-04-14,College of Natural Sciences,Active,32
GNT_0000001811,FAC_00000296,95264,DOE,2021-03-07,2023-03-07,College of Natural Sciences,Completed,2
GNT_0000001812,FAC_00000117,53595,USDA,2023-05-14,2026-05-13,College of Natural Sciences,Completed,1
GNT_0000001813,FAC_00000009,165483,Industrial Partner,2023-02-15,2024-02-15,College of Natural Sciences,Cancelled,1
GNT_0000001814,FAC_00000173,74536,Industrial Partner,2019-07-22,2023-07-21,College of Natural Sciences,Completed,3
GNT_0000001815,FAC_00000055,217373,NIH,2024-03-28,2027-03-28,College of Natural Sciences,Active,7
GNT_0000001816,FAC_00000539,215389,DOC,2020-04-22,2023-04-22,College of Natural Sciences,Completed,8
GNT_0000001817,FAC_00000006,112655,NIH,2018-02-07,2020-02-07,College of Natural Sciences,Completed,4
GNT_0000001818,FAC_00000403,402286,EPA,2023-04-26,2026-04-25,College of Natural Sciences,Completed,18
GNT_0000001819,FAC_00000676,59738,DOD,2018-07-04,2019-07-04,College of Natural Sciences,Completed,1
GNT_0000001820,FAC_00000359,80259,EPA,2020-01-21,2022-01-20,College of Natural Sciences,Completed,3
GNT_0000001821,FAC_00000486,160182,EPA,2023-10-09,2025-10-08,College of Natural Sciences,Completed,6
GNT_0000001822,FAC_00000364,326202,DOD,2019-05-23,2020-05-22,College of Natural Sciences,Cancelled,7
GNT_0000001823,FAC_00000378,165687,DOC,2024-02-14,2026-02-13,College of Natural Sciences,Completed,3
GNT_0000001824,FAC_00000575,220977,DOD,2020-05-05,2023-05-05,College of Natural Sciences,Completed,6
GNT_0000001825,FAC_00000158,96469,NSF,2019-04-23,2021-04-22,College of Natural Sciences,Completed,4
GNT_0000001826,FAC_00000199,66849,USDA,2018-02-13,2022-02-12,College of Natural Sciences,Completed,2
GNT_0000001827,FAC_00000434,43841,DOE,2021-06-09,2025-06-08,College of Natural Sciences,Completed,2
GNT_0000001828,FAC_00000504,358477,Industrial Partner,2023-05-04,2026-05-03,College of Natural Sciences,Completed,11
GNT_0000001829,FAC_00000504,4429937,DOD,2019-12-07,2024-12-05,College of Natural Sciences,Completed,223
GNT_0000001830,FAC_00000029,6293,USDA,2021-08-06,2025-08-05,College of Natural Sciences,Completed,1
GNT_0000001831,FAC_00000385,407703,DOE,2024-08-16,2029-08-15,College of Natural Sciences,Active,22
GNT_0000001832,FAC_00000595,31176,NSF,2023-11-13,2026-11-12,College of Natural Sciences,Active,0
GNT_0000001833,FAC_00000505,70619,Private Foundation,2018-09-12,2020-09-11,College of Natural Sciences,Completed,2
GNT_0000001834,FAC_00000619,6898,Industrial Partner,2019-08-14,2022-08-13,College of Natural Sciences,Completed,0
GNT_0000001835,FAC_00000598,242784,NIH,2022-01-14,2024-01-14,College of Natural Sciences,Completed,7
GNT_0000001836,FAC_00000534,113575,USDA,2020-12-07,2023-12-07,College of Natural Sciences,Completed,1
GNT_0000001837,FAC_00000665,57837,NSF,2021-05-20,2024-05-19,College of Natural Sciences,Completed,2
GNT_0000001838,FAC_00000490,763912,NSF,2021-05-06,2024-05-05,College of Natural Sciences,Completed,23
GNT_0000001839,FAC_00000362,99753,EPA,2022-10-02,2024-10-01,College of Natural Sciences,Completed,4
GNT_0000001840,FAC_00000370,105510,DOE,2020-05-14,2021-05-14,College of Natural Sciences,Completed,0
GNT_0000001841,FAC_00000064,302262,Industrial Partner,2024-02-16,2027-02-15,College of Natural Sciences,Active,10
GNT_0000001842,FAC_00000496,365893,NIH,2020-06-28,2022-06-28,College of Natural Sciences,Completed,5
GNT_0000001843,FAC_00000588,172937,USDA,2019-06-04,2022-06-03,College of Natural Sciences,Completed,3
GNT_0000001844,FAC_00000169,67067,USDA,2021-09-18,2024-09-17,College of Natural Sciences,Completed,2
GNT_0000001845,FAC_00000387,330760,Industrial Partner,2021-08-01,2024-07-31,College of Natural Sciences,Completed,9
GNT_0000001846,FAC_00000482,83422,DOD,2019-02-27,2022-02-26,College of Natural Sciences,Completed,1
GNT_0000001847,FAC_00000356,300915,DOE,2018-08-20,2022-08-19,College of Natural Sciences,Completed,11
GNT_0000001848,FAC_00000171,1324158,NIH,2022-10-19,2023-10-19,College of Natural Sciences,Completed,15
GNT_0000001849,FAC_00000520,1955267,DOC,2023-04-06,2025-04-05,College of Natural Sciences,Completed,43
GNT_0000001850,FAC_00000360,551127,DOE,2022-05-23,2025-05-22,College of Natural Sciences,Completed,19
GNT_0000001851,FAC_00000616,195852,DOC,2020-03-02,2022-03-02,College of Natural Sciences,Completed,5
GNT_0000001852,FAC_00000648,65696,NSF,2024-03-10,2027-03-10,College of Natural Sciences,Active,0
GNT_0000001853,FAC_00000063,410646,NIH,2018-09-08,2020-09-07,College of Natural Sciences,Completed,11
GNT_0000001854,FAC_00000538,107750,DOD,2024-08-10,2027-08-10,College of Natural Sciences,Active,2
GNT_0000001855,FAC_00000687,364799,Industrial Partner,2022-05-25,2026-05-24,College of Natural Sciences,Completed,14
GNT_0000001856,FAC_00000338,1380550,DOD,2023-05-03,2025-05-02,College of Natural Sciences,Completed,28
GNT_0000001857,FAC_00000027,121163,DOE,2022-08-06,2027-08-05,College of Natural Sciences,Active,8
GNT_0000001858,FAC_00000544,14593,DOE,2018-04-09,2022-04-08,College of Natural Sciences,Completed,0
GNT_0000001859,FAC_00000284,825067,DOD,2020-06-14,2022-06-14,College of Natural Sciences,Completed,10
GNT_0000001860,FAC_00000150,79289,DOE,2018-06-26,2021-06-25,College of Natural Sciences,Completed,6
GNT_0000001861,FAC_00000103,35263,NSF,2021-04-17,2025-04-16,College of Natural Sciences,Completed,0
GNT_0000001862,FAC_00000212,41810,NSF,2021-07-19,2023-07-19,College of Natural Sciences,Cancelled,1
GNT_0000001863,FAC_00000612,190045,USDA,2021-05-15,2025-05-14,College of Natural Sciences,Cancelled,7
GNT_0000001864,FAC_00000086,3799478,Private Foundation,2023-10-25,2026-10-24,College of Natural Sciences,Active,101
GNT_0000001865,FAC_00000075,745980,DOD,2020-01-06,2022-01-05,College of Natural Sciences,Completed,11
GNT_0000001866,FAC_00000439,75778,DOD,2021-06-28,2023-06-28,College of Natural Sciences,Completed,1
GNT_0000001867,FAC_00000478,109578,Industrial Partner,2022-05-25,2025-05-24,College of Natural Sciences,Completed,4
GNT_0000001868,FAC_00000320,48773,EPA,2023-09-12,2024-09-11,College of Natural Sciences,Completed,1
GNT_0000001869,FAC_00000063,10214,USDA,2021-12-08,2024-12-07,College of Natural Sciences,Completed,0
GNT_0000001870,FAC_00000108,187971,EPA,2020-07-27,2021-07-27,College of Natural Sciences,Completed,2
GNT_0000001871,FAC_00000241,1152778,DOD,2024-03-14,2026-03-14,College of Natural Sciences,Completed,24
GNT_0000001872,FAC_00000422,369242,NSF,2020-09-19,2022-09-19,College of Natural Sciences,Completed,8
GNT_0000001873,FAC_00000398,109373,DOD,2018-01-09,2020-01-09,College of Natural Sciences,Completed,1
GNT_0000001874,FAC_00000548,119750,USDA,2020-12-15,2024-12-14,College of Natural Sciences,Completed,5
GNT_0000001875,FAC_00000566,295366,NIH,2020-03-07,2021-03-07,College of Natural Sciences,Completed,3
GNT_0000001876,FAC_00000568,633480,USDA,2023-09-14,2025-09-13,College of Natural Sciences,Completed,4
GNT_0000001877,FAC_00000158,128105,Private Foundation,2023-12-23,2026-12-22,College of Natural Sciences,Active,4
GNT_0000001878,FAC_00000228,17570,EPA,2019-05-03,2021-05-02,College of Natural Sciences,Completed,0
GNT_0000001879,FAC_00000121,81040,NIH,2023-11-01,2024-10-31,College of Natural Sciences,Completed,0
GNT_0000001880,FAC_00000594,2181342,DOC,2022-01-20,2023-01-20,College of Natural Sciences,Completed,20
GNT_0000001881,FAC_00000653,325945,USDA,2018-06-08,2021-06-07,College of Natural Sciences,Completed,13
GNT_0000001882,FAC_00000223,714123,USDA,2023-09-28,2025-09-27,College of Natural Sciences,Completed,18
GNT_0000001883,FAC_00000107,131010,Private Foundation,2021-06-21,2024-06-20,College of Natural Sciences,Completed,5
GNT_0000001884,FAC_00000571,109023,DOE,2020-06-16,2021-06-16,College of Natural Sciences,Completed,2
GNT_0000001885,FAC_00000135,215965,NSF,2020-12-09,2024-12-08,College of Natural Sciences,Completed,7
GNT_0000001886,FAC_00000108,26017,USDA,2020-03-03,2021-03-03,College of Natural Sciences,Completed,0
GNT_0000001887,FAC_00000615,373054,NIH,2022-07-24,2025-07-23,College of Natural Sciences,Completed,9
GNT_0000001888,FAC_00000495,852615,Private Foundation,2024-05-08,2026-05-08,College of Natural Sciences,Completed,17
GNT_0000001889,FAC_00000018,31518,Industrial Partner,2021-06-25,2022-06-25,College of Natural Sciences,Completed,0
GNT_0000001890,FAC_00000170,307209,Industrial Partner,2020-10-20,2021-10-20,College of Natural Sciences,Completed,4
GNT_0000001891,FAC_00000294,195424,Industrial Partner,2019-01-27,2023-01-26,College of Natural Sciences,Completed,9
GNT_0000001892,FAC_00000012,1542664,USDA,2019-01-19,2023-01-18,College of Natural Sciences,Completed,62
GNT_0000001893,FAC_00000456,1011466,DOD,2023-04-16,2025-04-15,College of Natural Sciences,Completed,13
GNT_0000001894,FAC_00000182,1367986,Industrial Partner,2021-09-03,2023-09-03,College of Natural Sciences,Completed,18
GNT_0000001895,FAC_00000612,124026,DOD,2024-05-22,2026-05-22,College of Natural Sciences,Completed,1
GNT_0000001896,FAC_00000569,28052,NIH,2018-07-02,2022-07-01,College of Natural Sciences,Completed,2
GNT_0000001897,FAC_00000155,31972,NIH,2023-05-16,2026-05-15,College of Natural Sciences,Completed,2
GNT_0000001898,FAC_00000621,2267820,DOC,2024-11-21,2026-11-21,College of Natural Sciences,Active,47
GNT_0000001899,FAC_00000501,719907,DOC,2024-07-24,2028-07-23,College of Natural Sciences,Active,25
GNT_0000001900,FAC_00000055,259071,DOE,2021-02-10,2024-02-10,College of Natural Sciences,Completed,5
GNT_0000001901,FAC_00000610,71968,USDA,2018-04-15,2021-04-14,College of Natural Sciences,Completed,0
GNT_0000001902,FAC_00000142,665760,DOD,2018-09-17,2021-09-16,College of Natural Sciences,Completed,16
GNT_0000001903,FAC_00000408,54635,DOC,2020-05-09,2023-05-09,College of Natural Sciences,Completed,1
GNT_0000001904,FAC_00000216,543693,Private Foundation,2021-04-15,2025-04-14,College of Natural Sciences,Completed,20
GNT_0000001905,FAC_00000513,29850,DOD,2023-01-13,2028-01-12,College of Natural Sciences,Active,1
GNT_0000001906,FAC_00000119,446195,NIH,2019-12-13,2022-12-12,College of Natural Sciences,Completed,6
GNT_0000001907,FAC_00000141,1307979,NSF,2018-02-18,2022-02-17,College of Natural Sciences,Completed,46
GNT_0000001908,FAC_00000671,503606,NSF,2020-08-27,2021-08-27,College of Natural Sciences,Completed,3
GNT_0000001909,FAC_00000504,28328,USDA,2020-11-28,2023-11-28,College of Natural Sciences,Completed,1
GNT_0000001910,FAC_00000218,2685022,USDA,2018-06-14,2020-06-13,College of Natural Sciences,Completed,55
GNT_0000001911,FAC_00000200,154807,DOE,2023-05-14,2025-05-13,College of Natural Sciences,Cancelled,3
GNT_0000001912,FAC_00000673,394354,DOE,2022-08-05,2026-08-04,College of Natural Sciences,Active,13
GNT_0000001913,FAC_00000574,33330,NIH,2020-11-13,2023-11-13,College of Natural Sciences,Completed,0
GNT_0000001914,FAC_00000484,405964,DOC,2020-04-13,2022-04-13,College of Natural Sciences,Completed,7
GNT_0000001915,FAC_00000599,530426,DOC,2019-09-26,2023-09-25,College of Natural Sciences,Completed,23
GNT_0000001916,FAC_00000578,163268,DOE,2021-02-12,2026-02-11,College of Natural Sciences,Completed,11
GNT_0000001917,FAC_00000591,78761,USDA,2019-11-10,2020-11-09,College of Natural Sciences,Completed,0
GNT_0000001918,FAC_00000055,2212958,Private Foundation,2024-12-03,2027-12-03,College of Natural Sciences,Active,67
GNT_0000001919,FAC_00000421,75400,DOE,2023-09-12,2026-09-11,College of Natural Sciences,Active,3
GNT_0000001920,FAC_00000595,47481,NSF,2020-09-24,2025-09-23,College of Natural Sciences,Completed,0
GNT_0000001921,FAC_00000356,235342,NSF,2021-10-19,2023-10-19,College of Natural Sciences,Completed,7
GNT_0000001922,FAC_00000169,297571,NSF,2018-01-02,2023-01-01,College of Natural Sciences,Completed,15
GNT_0000001923,FAC_00000575,240988,DOE,2024-03-15,2026-03-15,College of Natural Sciences,Completed,6
GNT_0000001924,FAC_00000056,142176,Industrial Partner,2022-08-23,2025-08-22,College of Natural Sciences,Completed,6
GNT_0000001925,FAC_00000308,114774,Industrial Partner,2020-03-19,2023-03-19,College of Natural Sciences,Completed,3
GNT_0000001926,FAC_00000160,149616,NIH,2019-02-01,2020-02-01,College of Natural Sciences,Completed,1
GNT_0000001927,FAC_00000465,795645,DOD,2021-09-10,2024-09-09,College of Natural Sciences,Completed,22
GNT_0000001928,FAC_00000663,259671,NIH,2019-06-02,2023-06-01,College of Natural Sciences,Completed,11
GNT_0000001929,FAC_00000615,216146,NIH,2020-12-15,2022-12-15,College of Natural Sciences,Completed,5
GNT_0000001930,FAC_00000597,409616,NSF,2024-11-27,2026-11-27,College of Natural Sciences,Active,10
GNT_0000001931,FAC_00000641,320239,NIH,2019-09-13,2022-09-12,College of Natural Sciences,Completed,9
GNT_0000001932,FAC_00000215,4160313,DOC,2023-01-10,2027-01-09,College of Natural Sciences,Active,167
GNT_0000001933,FAC_00000323,47492,USDA,2024-04-12,2027-04-12,College of Natural Sciences,Active,1
GNT_0000001934,FAC_00000414,118691,Private Foundation,2018-07-25,2020-07-24,College of Natural Sciences,Completed,4
GNT_0000001935,FAC_00000253,577831,Private Foundation,2020-07-02,2022-07-02,College of Natural Sciences,Completed,12
GNT_0000001936,FAC_00000164,118235,DOC,2024-06-02,2026-06-02,College of Natural Sciences,Completed,3
GNT_0000001937,FAC_00000558,156256,NSF,2022-04-23,2024-04-22,College of Natural Sciences,Completed,3
GNT_0000001938,FAC_00000491,107042,Private Foundation,2019-04-15,2024-04-13,College of Natural Sciences,Completed,2
GNT_0000001939,FAC_00000660,35998,Industrial Partner,2022-05-14,2025-05-13,College of Natural Sciences,Completed,0
GNT_0000001940,FAC_00000055,145305,DOD,2020-10-17,2024-10-16,College of Natural Sciences,Completed,8
GNT_0000001941,FAC_00000629,601309,EPA,2020-04-07,2022-04-07,College of Natural Sciences,Completed,12
GNT_0000001942,FAC_00000557,88278,DOC,2024-01-13,2027-01-12,College of Natural Sciences,Active,5
GNT_0000001943,FAC_00000194,22932,Industrial Partner,2019-08-21,2021-08-20,College of Natural Sciences,Cancelled,2
GNT_0000001944,FAC_00000673,206284,Industrial Partner,2019-08-22,2022-08-21,College of Natural Sciences,Completed,5
GNT_0000001945,FAC_00000073,1087335,DOE,2021-04-01,2026-03-31,College of Natural Sciences,Cancelled,57
GNT_0000001946,FAC_00000440,1385572,EPA,2020-07-16,2023-07-16,College of Natural Sciences,Completed,39
GNT_0000001947,FAC_00000055,25570,EPA,2023-12-26,2025-12-25,College of Natural Sciences,Completed,1
